SKU,Product name,Description & Features,Selling Price,Brand,Category
TACSD30306,30 Pcs Interchangeable screwdriver and bits set,"30 Pcs Interchangeable screwdriver and bits set
Material: Cr-V
Include:
3 Pcs slotted screwdriver: SL3x65,SL5x65,SL6x65
3 Pcs phillips screwdriver: PH0x65,PH1x65,PH2x65
1 Pcs 5x65mm tack remover
1 Pcs 3x65mm scratch awl
1 Pcs 1/4"" 65mm bits holder
1 Pcs unique design Interchangeable handle
20Pcs 1/4"" 25mm bits:
PH0,PH1,PH2,PH2,PH3,SL3,SL4,SL5,SL6,SL6,PZ1,PZ2,T10,T15,T20,T25,T30,HEX3,HEX4,HEX5
Packed by plastic box",2200,TOTAL,Power Tools
TACSD30336,33 Pcs ratchet screwdriver set,"New design plastic box33 Pcs screwdriver set
Include:
20Pcs  6.35X25mm  screwdriver  bits：PH0,PH1,PH2,PH2,PH3,SL3,SL4,SL5,SL6,SL6,HEX3,HEX4,HEX5,PZ1,PZ2,T10,T15,T20,T25,T30
1Pcs 4-6mm(25mm)bits adaptor
9Pcs 1/4""X20.5mm socket:4MM 5MM 6MM 7MM 8MM 9MM 10MM 11MM 12MM
1Pcs 125mm bits holder with strong magnetic
1Pcs 75mm bits holder with strong magnetic
1PC 7 IN 1 Unique design Industrial ratchet handle
Packed by plastic box",3700,TOTAL,Hand Tools
TACSD30316,31 Pcs T-handle wrench screwdriver set,"31PCS T-handle wrench screwdriver set
Material:CR-V
21pcs  6.35x25MM CR-V  screwdriver bit:
SL3,SL4,SL5,SL6,PH0,PH1,PH2,PH3,PZ1,PZ2,T15,T20,H4,H5,H6,SL6,PH2,PZ0,T10,T25,H3
1PC  5X100MM bit holder with strong magnetic
1PC T-handle Ratchet wrench
1PC 4-6mm(25mm)bits adaptor
7PC 1/4"" socket: 5,6,7,8,9,10,11
Packed by plastic box",1600,TOTAL,Power Tools
TACSD30476,47 Pcs T-handle wrench screwdriver set,"47 Pcs T-handle wrench screwdriver set
Include：
35Pcs  6.35X25mm screwdriver bits：SL3 SL4 SL5 SL6 SL7 PH0 PH1X3 PH2X5 PH3X3  PZ0 PZ1 PZ2X2 PZ3X2 T10 T15 T20 T25 T27 T30 T40 H2 H3 H4 H5 H6
9Pcs 1/4""X20.5mm socket:4 5 6 7 8 9 10 11 12mm
1Pcs adaptor
1Pcs 6.3X139mm bits holder
1Pcs ratchet handle
Packed by plastic box",3000,TOTAL,Power Tools
TACSD30556,55Pcs Screwdriver Bits Set,"55 Pcs screwdriver set
Include：
21Pcs  6.35X25mm screwdriver bits：
SL4 SL5 SL6 PH1 PH2 PH2 PH2 PH3  PZ1 PZ2 PZ3 T10 T15 T20 T25 T30 T40  H3 H4 H5 H6
20Pcs 4X28mm precision screwdriver bits：                    
SL1.5 SL2 SL2.5 SL3 PH000 PH00 PH0 PH1 T6 T7 T8 T9  T10 T15 T20 H1.5 H2.0 H2.5 H3.0 H4.0 
1Pcs 4-6mm(25mm)bits adaptor
9Pcs 1/4""X20.5mm socket:4mm 5mm 6mm 7mm 8mm 9mm 10mm 11mm 12mm
1Pcs 4X60mm bits holder
1Pcs 6.35X50mm bits holder
1Pcs Unique design ratchet handle
1Pcs Unique design handle
Packed by plastic box",3300,TOTAL,Power Tools
THT250906,9 Pcs interchangeable screwdriver set,"Interchangeable screwdriver set
Include:
3pcs SL3X65  SL5X65  SL6X65
3pcs PH0X65  PH1X65  PH2X65
1pcs 5X65 tack remover
1pcs 3X65 scratch awl
Material：CR-V
with 1pcs interchangeable handle
Packed by plastic box",1530,TOTAL,Power Tools
TPHSK0401,4 Pcs pick and hook set,"New design plastic box
4 Pcs screwdriver set
Include:
Product List:1Pcs Full Hook1Pcs 45-degree1Pcs 90-degree1Pcs Straight PickPacked by plastic box",860,TOTAL,Power Tools
TACSE0061,6 Pcs screw extractor set,"Material:Cr-V
Size:Size:3~6mm(1#),6~8mm(2#),8~11mm(3#),11~14mm(4#),14~18mm(5#),18~25mm(6#)
Hardness:48~52HRC
Coarse thread
Packed by double blister",1650,TOTAL,Power Tools
THKISD12143L,"14 Pcs 1/2""Dr. Deep impact socket set","14 Pcs 1/2"" deep impact socket set
Drive:1/2""
Deep impact socket size: 10,11,12,13,14,15,16,17,18,19,21,22,24,27mm
Length: 78mm
Material: Cr-Mo
Cold extrusion
Heat treatment
Packed by carrying case",11500,TOTAL,Hand Tools
THKISD12203L,"20 Pcs 1/2""Dr. Impact socket set","20 Pcs 1/2""Dr. Impact socket set
Drive:1/2""
Impact socket size: 10,12,13,14,15,17,19,21,22,24,mm
Deep impact socket size: 10,12,13,14,15,17,19,21,22,24,mm
Deep impact socket length: 78mm
Material: Cr-Mo
Cold extrusion
Heat treatment
Packed by carrying case",12200,TOTAL,Hand Tools
THT14114126,"12Pcs 1/4"" socket set","12PCS 1/4"" Socket set
10pcs 1/4"" socket:5-6-7-8-9-10-11-12-13-14mm
1pcs 1/4"" 45T quick release ratchet handle
1pcs 1/4 ” 100mm extention bar
50BV30 High quality CrV steel
Chromed plated
Packed by plastic hanger",3300,TOTAL,Hand Tools
THT141462,"46 Pcs 1/4"" socket set","46 Pcs 1/4"" socket set
Include:
1 pcs 1/4"" 72T quick release ratchet handle
13 Pcs 1/4""Dr Socket: 4-4.5-5-5.5-6-7-8-9-10-11-12-13-14mm
1 Pcs 1/4""Dr Universal joint
 2 Pcs 1/4""Dr Extension bar:2""(50mm) &4""(100mm)
1 Pcs 1/4""*150mm Spinner handle
22 Pcs 1/4"" Bit socket: H3-4-5-6-7-8;T8-10-15-20-25-30-40;SL4-5.5-6.5;PH1-2-3;PZ1-2-3
1 Pcs 1/4""*150mm Flexible extension bar
1 Pcs 1/4""*114mm Sliding T bar
4 Pcs Hex key wrench: 1.5-2.0-2.5-3.0mm
Material:50BV30 High quality Cr-V steel
With three-color soft handle
Chromed plated
Heat treated
Packed by BMC",7900,TOTAL,Hand Tools
THT141121,"12Pcs 1/2"" socket set","12PCS 1/2"" Socket set
Include：
10pcs socket:10,11,12,13,14,15,17,19,21,24mm
1pcs 1/2"" 45T quick release ratchet handle
1pcs 5"" extention bar
50BV30 High quality CrV steel
Chromed plated
Packed by plastic hanger",6200,TOTAL,Hand Tools
THTL121101,"10Pcs 1/2"" Socket Set","10 pcs 1/2"" Socket set 
Include:9pcs 1/2"" CRV DR. Sockets: 10-12-13-14-17-19-21-22-24mm
1pcs 1/2"" Dr. 250mm L Bar
Material:CR-V(50BV30)
Heat treated
Chromed plated
Packed by metal box",4300,TOTAL,Hand Tools
TOS23092,"57 Pcs 1/4""&3/8""&1/2"" socket set","57 Pcs socket set
1 pcs 1/4"" 72T quick release ratchet handle
12 pcs 1/4"" Dr socket: 4-4.5-5-6-7-8-9-10-11-12-13-14mm
14 pcs 1/4"" bit socket: SL4-5.5-7; PH1-2; T10-15-20-25-30; H4-5-6-7
1 pcs 3/8"" 72T quick release ratchet handle
10 pcs 3/8"" Dr sockets: 8-10-11-12-13-14-15-16-17-19mm
1 pcs 3/8"" 6""(150mm) extention bar
1 pcs 1/2"" 72T quick release ratchet handle
12 pcs 1/2"" Dr sockets:10-11-12-13-14-15-16-17-18-19-21-24mm
2 pcs 1/2"" Dr extension bar: 5""(125mm) &10""(250mm)
1 pcs spark plug socket: 16mm
1 pcs 1/2"" Dr universal joint
1 pcs tool bag
Material:50BV30 High quality Cr-V steel
With three-color soft handle
Chromed plated
Heat treated
Packed by Canvas bag",14700,TOTAL,Hand Tools
THT121251,"25 Pcs 1/2"" socket set","25Pcs 1/2"" Socket set
Include：
1Pcs 1/2""Dr Ratchet wrench,45T
18Pcs 1/2""Dr Socket：10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-27-30-32mm
1Pcs 1/2""Dr Universal Joint
2Pcs 1/2""Dr Extension Bar：125mm & 250mm
2Pcs Spark Plug Socket：16mm & 21mm
1Pcs 1/2""*250mm Sliding T bar
Material：CR-V(50BV30),heat treated
Packed by BMC",15500,TOTAL,Hand Tools
THT141253,"24Pcs 1/2"" socket set","24pcs Socket set 1/2""
Include：
18pcs 1/2"" CRV DR. Sockets: 10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,27,30,32
2pcs 1/2"" DR. Extension bar
1pcs 1/2"" DR. Sliding T bar 
1pcs 1/2"" DR. Universal joint
1pcs 1/2"" DR. Speeder handle
1pcs 1/2"" DR. Quick ratchet handle
Packed by metal box",15100,TOTAL,Hand Tools
THT121602,"62 Pcs 1/2"" socket set","62 Pcs 1/2"" socket set
Include:
1 Pcs 1/2"" 72T quick release ratchet handle
17 Pcs 1/2"" Dr socket: 10-11-12-13-14-15-16-17-18-19-20-21-22-24-27-30-32mm
10 Pcs 1/2"" Dr  deep socket: 10-11-12-13-14-15-16-17-18-19mm
1 Pcs 1/2""Dr universal joint
2 Pcs 1/2""Dr extension bar: 5""(125mm)&10""(250mm)
2 Pcs spark plug socket: 16mm & 21mm
1 Pcs 1/2"" three way adaptor
1 Pcs 1/2""*150mm spinner handle
1 Pcs 1/2"" screwdriver bits holder
6 Pcs 1/2"" bit socket: SL4/5.5/6.5;PH1/2/3
20 Pcs 1/4"" screwdriver bits:PH1-PH2-PH3-PZ1-PZ2-PZ3-SL4-SL5-SL6-H1.5-H2-H3-H4-H5-H6-T10-T15-T20-T25-T30
Material:50BV30 High quality Cr-V steel
With three-color soft handle
Chromed plated
Heat treated
Packed by BMC",18900,TOTAL,Hand Tools
THT421441,"44 Pcs 1/4""&1/2"" socket set","44PCS 1/4""+1/2"" Socket set_x000D_
Include：
1Pcs 1/4""Dr Ratchet wrench,45T_x000D_
13Pcs 1/4""Dr Socket:4-4.5-5-5.5-6-7-8-9-10-11-12-13-14mm_x000D_
1Pcs 1/4""Dr Universal Joint_x000D_
2Pcs 1/4""Dr Extension Bar：50mm &100mm_x000D_
1Pcs 1/4""*114mm Sliding T bar_x000D_
1Pcs 1/4""*150mm Flexible Extension Bar_x000D_
1Pcs 1/2""Dr Ratchet wrench,45T_x000D_
18Pcs 1/2""Dr Socket：8-10-12-13-14-15-16-17-18-19-20-21-22-23-24-27-30-32mm_x000D_
1Pcs 1/2""Dr Universal Joint_x000D_
2Pcs 1/2""Dr Extension Bar：125mm & 250mm_x000D_
1Pcs 1/2""*250mm Sliding T bar_x000D_
2Pcs Spark Plug Socket：16mm & 21mm_x000D_
Material：CR-V(50BV30),heat treated_x000D_
Packed by BMC",22300,TOTAL,Hand Tools
THT341151,"15 Pcs 3/4"" socket set","15 Pcs 3/4"" socket set
Include:
10 Pcs 3/4"" sockets:30-32-34-36-38-41-46-50-55-60mm                                                                                                              1 Pcs 3/4"" 24T ratchet handle                                                                                                                                       
1 Pcs 3/4"" 500mm sliding T bar                                                                                                                                       
1 Pcs 3/4"" 100mm extension bar
1 Pcs 3/4"" 200mm extension bar
Material:Cr-V
Heat treated
Cold extrusion
Chromed plated
Packed by metal box",42700,TOTAL,Hand Tools
TKETS0111,11Pcs  Electricians Tools Set,"11Pcs  Electricians Tools Set  _x000D_
Include:
1 Pcs 4.5"" Long nose pliers_x000D_
1 Pcs 4.5"" Diagonal cutting pliers_x000D_
1 Pcs 6"" Wire stripper_x000D_
1 Pcs Slotted screwdriver  SL5.5x 100mm_x000D_
1 Pcs Phillips screwdriver PH1x 100mm_x000D_
1 Pcs Snap-off blade knife_x000D_
1 Pcs Test pencil 140mm_x000D_
1 Pcs PVC Insulating tape_x000D_
1 Pcs Tweezers 125mm_x000D_
1 Pcs 5.5"" Electrician's Scissors_x000D_
1 Pcs Tools bag_x000D_
Packed by Canvas bag",5400,TOTAL,Power Tools
TKTTSK0132,13 Pcs Telecom Tools set,"13 Pcs Telecom Tools set_x000D_
220-240V~50/60Hz
Include：_x000D_
1 Pcs 4.5"" Long nose pliers_x000D_
1 Pcs 4.5"" Diagonal cutting pliers_x000D_
1 Pcs Slotted screwdriver SL5.5x100mm_x000D_
1 Pcs Phillips screwdriver PH1x100mm_x000D_
1 Pcs Precision screwdriver PH000x50mm_x000D_
1 Pcs Precision screwdriver SL2.0x50mm_x000D_
1 Pcs 5.5"" Electrician's Scissors_x000D_
1 Pcs 40w Electric Soldering Iron_x000D_
1 Pcs Electric Soldering Iron bracket_x000D_
1 Pcs 6"" Soldering wire_x000D_
1 Pcs Vacuum desoldering pump_x000D_
1 Pcs Tweezers 125mm_x000D_
1 Pcs Test pencil 140mm_x000D_
Packed by canvas bag",7500,TOTAL,Power Tools
THKTHP11292,129 Pcs Tools set,"1 Pcs 12V cordless drill(TDLI12456)
Voltage:12V
No-load speed:0-750rpm
Max torque:20NM
Plastic chuck
Chuck capacity:0.8-10mm
Torque settings:15+1
1pcs 1.5Ah battery pack(TBLI12153)
Battery charging port: USB type-C
include:
1 Pcs magnetic bits holder
1 Pcs SL5.5x100 screwdriver
1 Pcs PH1x100 screwdriver
1 Pcs 7"" combination pliers
1 Pcs 6"" adjustable wrench
1 Pcs 8oz mini claw hammer
1 Pcs test pencil
1 Pcs 3m steel measuring tape
1 Pcs 18mm snap-off blade knife
8 Pcs Hex key:1.5,2,2.5,3,4,5,5.5,6mm
5 Pcs twist drill bits 2,3,4,5,6mm
4 Pcs wood drill bits 4,5,6,8mm
20 Pcs screwdriver bits: SL3,SL4,SL5,SL6,PH0,PH1,PH2,PH3,PZ0,PZ1,PZ2,PZ3,T10,T15,T20,T30,H3,H4,H5,H6
40 Pcs screws(22pcs*ST3.5,10pcs*ST4, 8pcs*ST5)
40 Pcs plastic plugs(22pcs*5mm,10pcs*6mm,8pcs*8mm)
Packed by carrying case",17500,TOTAL,Power Tools
THKTHP41667,166 Pcs Tools set,"166 Pcs handtools Set
Include:
1 Pcs 20V cordless impact drill(TIDLI206681)
1 Pcs 2.0Ah battery pack(TFBLI20011 )
1 Pcs charger(TFCLI2001 )
Charge volts: 220V-240V~50/60Hz
Max impact rate: 22500bpm
1 Pcs 8oz claw hammer
1 Pcs SL5.5x100 screwdriver
1 Pcs PH1x100 screwdriver
1 Pcs 10"" water pump pliers
1 Pcs 7"" combination pliers
1 Pcs 6"" long nose pliers
1 Pcs 8"" adjustable wrench
1 Pcs test pencil
1 Pcs 3m steel measuring tape
1 Pcs snap-off blade knife
1 Pcs 1/4"" 100mm magnetic shank 
1 Pcs 4mm precision screwdriver handle  
10 Pcs precision screwdriver bits:SL1.5,SL2,SL3,PH000,PH00,PH0,T6,T8,H1.5,H2.5
1 Pcs 5.5"" electrician's scissors
1 Pcs mini hacksaw frame
8 Pcs Hex key:1.5,2,2.5,3,4,5,5.5,6mm
5 Pcs masonry drill bits 4,5,6,8,10mm
5 Pcs twist drill bits 2,3,4,5,6mm
4 Pcs wood drill bits 4,5,6,8mm
20Pcs  screwdriver bits SL3,SL4,SL5,SL6,PH0,PH1,PH2,PH3,PZ0,PZ1,PZ2,PZ3,T10,T15,T20,T30,H3,H4,H5,H6
10Pcs  screwdriver bits:SL4,SL5,SL6,PH1,PH2,PH3,T10,T15,T20,T30
7 Pcs power sleeve (Cr-V): 5,6,7,8,9,10,11mm
1 Pcs magnetic bits holder
40 Pcs screws(22pcs*ST3.5,10pcs*ST4, 8pcs*ST5)
40 Pcs plastic plugs(22pcs*5mm,10pcs*6mm,8pcs*8mm)
Packed by carrying case",27900,TOTAL,Power Tools
THKTHP11652,165 Pcs Tools set,"1 Pcs 20V cordless impact drill(TIDLI20035)
1 Pcs 2.0Ah battery pack(TFBLI20011)
1 Pcs charger(TFCLI2001 )
Charge volts: 220V-240V~50/60Hz
Max impact rate: 22500bpm
1 Pcs 8oz claw hammer
1 Pcs SL5.5x100 screwdriver
1 Pcs PH1x100 screwdriver
1 Pcs 7"" combination pliers
1 Pcs 6"" long nose pliers
1 Pcs 8"" adjustable wrench
1 Pcs test pencil
1 Pcs 3m steel measuring tape
1 Pcs snap-off blade knife
1 Pcs 1/4"" 100mm magnetic shank 
1 Pcs 4mm precision screwdriver handle  
10 Pcs precision screwdriver bits:SL1.5,SL2,SL3,PH000,PH00,PH0,T6,T8,H1.5,H2.5
1 Pcs 5.5"" electrician's scissors
1 Pcs mini hacksaw frame
8 Pcs Hex key:1.5,2,2.5,3,4,5,5.5,6mm
5 Pcs masonry drill bits 4,5,6,8,10mm
5 Pcs twist drill bits 2,3,4,5,6mm
4 Pcs wood drill bits 4,5,6,8mm
20 Pcs screwdriver bits SL3,SL4,SL5,SL6,PH0,PH1,PH2,PH3,PZ0,PZ1,PZ2,PZ3,T10,T15,T20,T30,H3,H4,H5,H6
10 Pcs 2"" screwdriver bits:SL4,SL5,SL6,PH1,PH2,PH3,T10,T15,T20,T30
7 Pcs power sleeve (Cr-V): 5,6,7,8,9,10,11mm
1 Pcs magnetic bits holder
40 Pcs screws(22pcs*ST3.5,10pcs*ST4, 8pcs*ST5)
40 Pcs plastic plugs(22pcs*5mm,10pcs*6mm,8pcs*8mm)
Packed by carrying case",25000,TOTAL,Power Tools
THKTHP31262,126 Pcs Cordless impact wrench tools set,"126 Pcs Cordless impact wrench tools set
1350NM Cordless impact wrench(TIWLI201351):
Voltage: 20V
Square drive: 3/4""
No-load speed: 0-900/0-1200/0-1800rpm
Impact rate: 0-1800/0-2000/0-2200bpm
Fastening torque: 1350Nm
Nut-Busting torque: 1900Nm
Integrated work light
Include:
1 Pcs 5.0Ah battery pack(TFBLI20531)
1 Pcs 4A charger(TFCLI20411)
Charge volts: 220-240V~50/60Hz
4 Pcs 3/4"" impact socket: 26,27,30,32mm
18 Pcs 1/4"" x 32(L) bits socket: Hex:3-4-5-6-8mm, Star: T8-T10-T15-T20-T25-T30-T40, SL:5.5-6.5mm, PH2,PH3,PZ2,PZ3.
1 Pcs spinner handle: 1/4"" x150mm
1 Pcs 1/4"" adaptor: 3/8""(F)x1/4""(M)
1 Pcs bit holder: 1/4""x6.35mm
40 Pcs 6.35x25mm(L) bits: T5-T6-T7-T8-T9-T10-T15-T20-T25-T30-PH1-PH2-PH2-PH3-PH4-PZ1-PZ2-PZ2-PZ3-PZ4
-SL3-SL3-SL4-SL4-SL5-SL5.5-SL6-SL6.5-SL7-SL7-H2-H3-H3-H4-H4-H5-H5-H6-H7-H7
1 Pcs ratchet wrench: 1/2""
1 Pcs 1/2"" universal joint
7 Pcs 1/2""Dr. socket: 21,22,23,24,27,30,32mm
5 Pcs 1/2""Dr. deep socket: 14,15,17,19,21mm
2 Pcs spark plug socket: 1/2"" Dr. 16-21mm
2 Pcs extension bar: 1/2"" Dr. x 125mm, 1/2"" Dr. x 250mm
1 Pcs 1/2"" three way adaptor:3/8""(F)x1/2(M)
1 Pcs ratchet wrench: 3/8""
1 Pcs Dr. universal joint: 3/8""
10 Pcs 3/8"" hexagonal socket: 10,11,12,13,14,15,16,17,18,19mm
2 Pcs 3/8"" extension bar: 75mm(3""), 150mm(6"")
1 Pcs oil filter wrench
2 Pcs go-throw screwdrivers: SL6.5x150, PH2x150
12 Pcs combination spanner: 10,11,12,13,14,15,17,18,19,21,22,24
10 Pcs Hex key wrench: 2.5-3-4-5-6-7-8-10-12-14
Packed by carrying case",99000,TOTAL,Power Tools
THKTHP90076,7pcs Handtools set,"7Pcs Handtools Set
Include：
1 Pcs 7"" Combination Pliers
1 Pcs Test Pencil（Test voltage：100-500VAC）
1 Pcs 6"" Adjustable Wrench
1 Pcs 9mm Snap-off blade knife
1 Pcs SL5.5x100 Screwdriver
1 Pcs PH1x100 Screwdriver
1 Pcs 3M Steel measuring tape
Packed by Double Blister",3400,TOTAL,Power Tools
THKTHP90097,9 Pcs hand tools set,"9pcs hand tools set
Include:
1pcs 3mx16mm steel measuring tape
1pcs PH1x100mm  phillips screwdriver 
1pcs SL5.5x100mm slotted  screwdriver 
1pcs 8"" adjustable wrench
1pcs 6"" long nose plier
1pcs 7"" combination plier 
1pcs Snap-off blade knife
1pcs 190mm Screwdriver Tester
1pcs 8oz Mini claw hammer
Packed by canvas bag",5900,TOTAL,Power Tools
THKTHP20326,32 pcs handtools set,"Include：_x000D_
1 Pcs 7"" Combination Pliers_x000D_
1 Pcs 6"" Adjustable Wrench_x000D_
1 Pcs SL5.5*100 Screwdriver_x000D_
1 Pcs PH1*100 Screwdriver_x000D_
1 Pcs Test Pencil（Test voltage：100-500VAC）_x000D_
1 Pcs Mini Claw Hammer_x000D_
1 Pcs 3M Steel measuring tape_x000D_
1 Pcs Snap-off blade knife_x000D_
1 Pcs 1/4"" Magnetic shank  _x000D_
20 Pcs 1/4""  Screwdriver bits SL3,SL4,SL5,SL6,PH0,PH1,PH2,PH3,PZ0,PZ1,PZ2,PZ3,T10,T15,T20,T30,H3,H4,H5,H6 25mm_x000D_
1 Pcs 8"" Scissors _x000D_
1 Pcs Mini Hacksaw frame_x000D_
1 Pcs 17"" Plastic Tool Box
Pack by Plastic Box",8600,TOTAL,Power Tools
THKTHP21686,168 Pcs handtools set,"168 Pcs handtools Set
Include:
1 Pcs 8Oz Claw hammer
1 Pcs 7"" Combination Pliers
1 Pcs 6"" Long nose pliers
1 Pcs 10"" Pump Plier
1 Pcs 8.5"" Wire stripper
1 Pcs SL5.5*100 Screwdriver
1 Pcs PH1*100 Screwdriver
2 Pcs Stubby screwdriver: PH2*38 SL6.5*38
4 Pcs precision screwdriver (SL2.0*50mm,SL2.5*50mm,PH000*50mm,PH00*50mm)
1 Pcs Test Pencil(test volte :100-500V AC)
1 Pcs 8"" Adjustable Wrench
1 Pcs 3M Steel measuring tape
1 Pcs Mini Hacksaw frame
8 Pcs hex key: 1.5/2/2.5/3/4/5/5.5/6mm
1 Pcs 1/4"" 100mm magnetic shank
40 Pcs screwdriver bits:T5-T6-T7-T8-T9-T10-T15-T20-T25-T30-PH1-PH2-PH2-PH3-PH4-PZ1-PZ2-PZ2-PZ3-PZ4-SL3-SL3-SL4-SL4-SL5-SL5.5-SL6-SL6.5-SL7-SL7-H2-H3-H3-H4-H4-H5-H5-H6-H7-H7 
1 Pcs 18mm Snap-off blade knife
10 Pcs knife blades
9 Pcs 1/4"" Hexagonal Socket 4mm 5mm 6mm 7mm 8mm 9mm 10mm 11mm 12mm
1 Pcs 4-6mm(25mm) socket adaptor
1 Pcs 225mm spirit level
40 Pcs screws(22pcs*ST3.5,10pcs*ST4,8pcs*ST5)
40 Pcs plastic plugs(22pcs*5mm,10pcs*6mm,8pcs*8mm)
Packed by carring case",14000,TOTAL,Power Tools
THKTHP21006,100 Pcs handtools set,"100 Pcs Tools Set_x000D_
Include：_x000D_
1 Pcs 1/2"" ratchet wrench,45T_x000D_
18Pcs 1/2"" Hexagonal Socket: 10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-27-30-32MM_x000D_
2 Pcs 1/2"" Extension bar:125mm （5""） / 250mm(10"")_x000D_
1 Pcs 1/2"" Dr. Universal joint_x000D_
2 Pcs Spark plug socket 1/2""Dr.16MM&21MM _x000D_
1 Pcs 1/2""*3/8"" three way adaptor _x000D_
1 Pcs 1/4"" ratchet wrench,45T_x000D_
13Pcs 1/4"" Hexagonal Socket:4-4.5-5-5.5-6-7-8-9-10-11-12-13-14_x000D_
2 Pcs 1/4"" Extension bar:50mm (2"") / 100mm(4"")_x000D_
1 Pcs 1/4"" sliding ""T"" bar_x000D_
1 Pcs 1/4"" Dr. Universal joint_x000D_
8 Pcs Combination spanner:6-8-10-12-14-15-17-19MM _x000D_
1 Pcs 6"" Diagonal Cutting Pliers_x000D_
1 Pcs 6"" Long nose pliers_x000D_
1 Pcs SL6.5*100 Screwdriver_x000D_
1 Pcs PH2*100 Screwdriver_x000D_
14Pcs Bit socket:T10-T15-T20-T25-T27-T30-T35-SL4-SL5.5-SL6.5-PH1-PH2-PZ1-PZ2_x000D_
9 Pcs Hex key 1.5-2-2.5-3-4-5-6-8-10MM_x000D_
20 Pcs 1/4""  Screwdriver bits SL3,SL4,SL5,SL6,PH0,PH1,PH2,PH3,PZ0,PZ1,PZ2,PZ3,T10,T15,T20,T30,H3,H4,H5,H6 25mm_x000D_
1Pcs Screwdriver Bits holder_x000D_
1Pcs 1/4""*150mm Spinner handle
Packed by BMC",32700,TOTAL,Power Tools
THKTHP21476,147 Pcs handtools set,"147pcs handtools set
include：
1Pcs  7""Combination Pliers（CR-V) 
1Pcs  6"" Long nose pliers（CR-V) 
1Pcs  6""Diagonal cutting pliers（CR-V) 
4Pcs  S2 Slotted screwdriver （Two color handle）：SL8*150 / SL6*125 / SL5*100 / SL6.5*38 
3Pcs  S2 Phillips screwdriver（Two color handle）：PH2*150 / PH1*100 / PH2*38 
1pcs  200mm Half round steel file
1pcs  40cm Spirit level
1pcs  300g  Machinist hammer
1pcs  300mm Hacksaw Frame
1pcs  5M Steel measuring tape
1set  9pcs Hex key size：1.5  / 2 / 2.5 / 3 / 4 / 5 / 6 / 8 / 10
1pcs  8.5""Wire stripper
1pcs  10""Pump pliers
1pcs  8""Adjustable Wrench
1pcs  10""Curved jaw lock wrench
1pcs  5.5"" Electric Scissors
9pcs  Combination spanner ：6 / 8 / 10 / 12 / 14 / 15 / 17 / 19 / 22
1pcs  1/4"" Magnetic shank
2pcs  Insulated screwdriver ：SL5*125 / PH2*100
1pcs  Test pencil
1Pcs  1/2"" ratchet wrench,45T
1Pcs  1/4"" ratchet wrench,45T
1Pcs  1/4""*150mm Spinner handle
1Pcs  1/4""*150mm Flexible extension bar
1Pcs  1/2""(F)*3/8""(M) three way adaptor
1Pcs  1/2"" Dr. Universal joint 
1pcs  1/4"" Dr. Universal joint
2Pcs  1/2"" Extension bar:150mm(5"") 250mm(10"")
2Pcs  1/4"" Extension bar:50mm(2"") 100mm(4"")
18pcs 1/2"" Hexagonal Socket : 10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,27,30,32
13pcs 1/4"" Hexagonal Socket : 4 / 4.5 / 5 / 5.5 / 6 / 7 / 8 / 9 / 10 / 11 / 12 / 13 / 14mm
2pcs  1/2""Dr. Spark plug socket : 16mm / 21mm
1pcs  Snap-off blade knife
1set  10pcs blades set
1Pcs  Extension flexible bar :1/4"" x 150mm
1pcs  1/4"" Bit holder
10pcs 1"" (25mm）Screwdriver bits : SL3 / SL4 / SL5 / SL6 / PH0 / PH1 / PH2 / PH3 / PZ0 / PZ1 
36pcs Screws : 
Fiberboard screw 5mm* 8pcs  /  2.5mm* 8pcs  ; 
Self tapping screw 2.5mm * 10pcs / 5mm * 10pcs
1pcs  Magnetic bits holder
1pcs  Aluminum box
Packed by Aluminum box + Carton box",59000,TOTAL,Power Tools
